/app/Repos/pandas/bench/io_roundtrip.py,99,109,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any],/app/Repos/pandas/bench/serialize.py,76,85,pandas_roundtrip,None,[filename:Any;dma1:Any;dma2:Any]
/app/Repos/pandas/asv_bench/benchmarks/groupby.py,161,166,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/reindex.py,115,139,setup,None,[self:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/compiler_unparse.py,244,258,_From,None,[self:Any;t:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/compiler_unparse.py,326,338,_Import,None,[self:Any;t:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/numpydoc.py,172,192,wrap_mangling_directive,None,[base_directive:Any;objtype:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/numpydoc.py,174,191,run,None,[self:Any]
/app/Repos/pandas/pandas/core/window.py,1101,1107,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1107,1114,sum,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1114,1121,max,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1121,1128,min,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1128,1135,mean,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1141,1148,std,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1148,1155,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/types/cast.py,770,867,maybe_infer_to_datetimelike,None,[value:Any;convert_dates:Any],/app/Repos/pandas/pandas/types/cast.py,811,831,try_datetime,None,[v:Any]
/app/Repos/pandas/pandas/core/window.py,1101,1107,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1303,1309,apply,None,[self:Any;func:Any;args:Any;kwargs:Any]
/app/Repos/pandas/asv_bench/benchmarks/frame_methods.py,519,527,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/reindex.py,191,203,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/reindex.py,115,139,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/reindex.py,191,203,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/frame_methods.py,348,354,make_pair,None,[self:Any;frame:Any],/app/Repos/pandas/asv_bench/benchmarks/reindex.py,191,203,setup,None,[self:Any]
/app/Repos/pandas/pandas/core/window.py,989,1009,corr,None,[self:Any;other:Any;pairwise:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,997,1005,_get_corr,None,[a:Any;b:Any]
/app/Repos/pandas/pandas/core/window.py,1343,1350,std,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1375,1382,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1350,1357,var,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1375,1382,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1369,1375,quantile,None,[self:Any;quantile:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1375,1382,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1173,1180,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1375,1382,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1101,1107,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1114,1121,max,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1180,1188,corr,None,[self:Any;other:Any;pairwise:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1375,1382,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1107,1114,sum,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1114,1121,max,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1617,1639,cov,None,[self:Any;other:Any;pairwise:Any;bias:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1628,1636,_get_cov,None,[X:Any;Y:Any]
/app/Repos/pandas/pandas/core/window.py,1303,1309,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/pandas/core/window.py,1309,1316,sum,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1863,1874,rolling,None,[obj:Any;win_type:Any;**kwds:Any],/app/Repos/pandas/pandas/core/window.py,1877,1885,expanding,None,[obj:Any;**kwds:Any]
/app/Repos/pandas/pandas/core/window.py,1316,1323,max,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/pandas/core/window.py,1323,1330,min,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/types/common.py,516,565,_get_dtype,None,[arr_or_dtype:Any],/app/Repos/pandas/pandas/types/common.py,565,609,_get_dtype_type,None,[arr_or_dtype:Any]
/app/Repos/pandas/scripts/bench_join.py,62,78,do_left_join_python,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,85,93,do_left_join_multi,None,[a:Any;b:Any;av:Any;bv:Any]
/app/Repos/pandas/pandas/core/strings.py,199,218,str_count,None,[arr:Any;pat:Any;flags:Any],/app/Repos/pandas/pandas/core/strings.py,307,431,str_replace,None,[arr:Any;pat:Any;repl:Any;n:Any;case:Any;flags:Any]
/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/pandas/core/window.py,633,641,mean,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/config.py,656,689,pp_options_list,None,[keys:Any;width:Any;_print:Any],/app/Repos/pandas/pandas/core/config.py,662,670,pp,None,[name:Any;ks:Any]
/app/Repos/pandas/pandas/core/window.py,1128,1135,mean,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1330,1337,mean,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/versioneer.py,1243,1263,render_pep440_old,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1263,1282,render_git_describe,None,[pieces:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,511,520,methods,None,[self:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,520,528,properties,None,[self:Any]
/app/Repos/pandas/versioneer.py,1410,1535,get_cmdclass,None,[],/app/Repos/pandas/versioneer.py,1519,1530,make_release_tree,None,[self:Any;base_dir:Any;files:Any]
/app/Repos/pandas/pandas/core/strings.py,1090,1125,str_slice_replace,None,[arr:Any;start:Any;stop:Any;repl:Any],/app/Repos/pandas/pandas/core/strings.py,1109,1122,f,None,[x:Any]
/app/Repos/pandas/asv_bench/benchmarks/series_methods.py,51,56,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/series_methods.py,93,100,setup,None,[self:Any]
/app/Repos/pandas/pandas/core/window.py,682,768,_apply,None,[self:Any;func:Any;name:Any;window:Any;center:Any;check_minp:Any;how:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1543,1586,_apply,None,[self:Any;func:Any;how:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/strings.py,522,539,_groups_or_na_fun,None,[regex:Any],/app/Repos/pandas/pandas/core/strings.py,528,536,f,None,[x:Any]
/app/Repos/pandas/asv_bench/benchmarks/timeseries.py,20,56,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/timeseries.py,315,322,setup,None,[self:Any]
/app/Repos/pandas/pandas/core/strings.py,1793,1800,index,None,[self:Any;sub:Any;start:Any;end:Any],/app/Repos/pandas/pandas/core/strings.py,1800,1807,rindex,None,[self:Any;sub:Any;start:Any;end:Any]
/app/Repos/pandas/pandas/core/strings.py,1270,1294,str_decode,None,[arr:Any;encoding:Any;errors:Any],/app/Repos/pandas/pandas/core/strings.py,1294,1317,str_encode,None,[arr:Any;encoding:Any;errors:Any]
/app/Repos/pandas/pandas/core/strings.py,1736,1743,find,None,[self:Any;sub:Any;start:Any;end:Any],/app/Repos/pandas/pandas/core/strings.py,1800,1807,rindex,None,[self:Any;sub:Any;start:Any;end:Any]
/app/Repos/pandas/pandas/core/strings.py,1743,1750,rfind,None,[self:Any;sub:Any;start:Any;end:Any],/app/Repos/pandas/pandas/core/strings.py,1800,1807,rindex,None,[self:Any;sub:Any;start:Any;end:Any]
/app/Repos/pandas/pandas/types/common.py,188,197,is_period_arraylike,None,[arr:Any],/app/Repos/pandas/pandas/types/common.py,197,206,is_datetime_arraylike,None,[arr:Any]
/app/Repos/pandas/pandas/core/reshape.py,837,1061,wide_to_long,None,[df:Any;stubnames:Any;i:Any;j:Any;sep:Any;suffix:Any],/app/Repos/pandas/pandas/core/reshape.py,1020,1028,melt_stub,None,[df:Any;stub:Any;i:Any;j:Any;value_vars:Any;sep:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/traitsdoc.py,32,79,__init__,None,[self:Any;cls:Any;modulename:Any;func_doc:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,89,114,__init__,None,[self:Any;docstring:Any;config:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape_sphinx.py,50,67,_str_returns,None,[self:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape_sphinx.py,67,84,_str_param_list,None,[self:Any;name:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape_sphinx.py,171,187,_str_index,None,[self:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,378,388,_str_index,None,[self:Any]
/app/Repos/pandas/pandas/core/categorical.py,1825,1850,min,None,[self:Any;numeric_only:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/categorical.py,1850,1875,max,None,[self:Any;numeric_only:Any;**kwargs:Any]
/app/Repos/pandas/pandas/types/concat.py,312,385,_concat_datetime,None,[to_concat:Any;axis:Any;typs:Any],/app/Repos/pandas/pandas/types/concat.py,328,350,convert_to_pydatetime,None,[x:Any;axis:Any]
/app/Repos/pandas/scripts/json_manip.py,239,265,default_iget,None,[fields:Any;default:Any],/app/Repos/pandas/scripts/json_manip.py,250,260,f,None,[thing:Any]
/app/Repos/pandas/pandas/core/nanops.py,271,286,nansum,None,[values:Any;axis:Any;skipna:Any],/app/Repos/pandas/pandas/core/nanops.py,286,312,nanmean,None,[values:Any;axis:Any;skipna:Any]
/app/Repos/pandas/pandas/core/panel.py,467,503,get_value,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/panel.py,503,556,set_value,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/tests/test_docscrape.py,137,146,test_parameters,None,[],/app/Repos/pandas/doc/sphinxext/numpydoc/tests/test_docscrape.py,146,153,test_other_parameters,None,[]
/app/Repos/pandas/pandas/core/common.py,32,42,outer,None,[t:Any],/app/Repos/pandas/pandas/core/common.py,57,68,outer,None,[t:Any]
/app/Repos/pandas/pandas/core/panel.py,718,724,_combine_const,None,[self:Any;other:Any;func:Any],/app/Repos/pandas/pandas/core/panel.py,724,743,_combine_frame,None,[self:Any;other:Any;func:Any;axis:Any]
/app/Repos/pandas/pandas/core/common.py,331,340,union,None,[*seqs:Any],/app/Repos/pandas/pandas/core/common.py,344,353,intersection,None,[*seqs:Any]
/app/Repos/pandas/pandas/types/missing.py,119,159,_isnull_ndarraylike,None,[obj:Any],/app/Repos/pandas/pandas/types/missing.py,159,188,_isnull_ndarraylike_old,None,[obj:Any]
/app/Repos/pandas/pandas/core/panel.py,1482,1560,_add_aggregate_operations,None,[cls:Any;use_numexpr:Any],/app/Repos/pandas/pandas/core/panel.py,1502,1516,na_op,None,[x:Any;y:Any]
/app/Repos/pandas/pandas/core/panel.py,1500,1555,_panel_arith_method,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/core/panel.py,1502,1516,na_op,None,[x:Any;y:Any]
/app/Repos/pandas/pandas/core/nanops.py,68,125,__call__,None,[self:Any;alt:Any],/app/Repos/pandas/pandas/core/nanops.py,76,122,f,None,[values:Any;axis:Any;skipna:Any;**kwds:Any]
/app/Repos/pandas/pandas/core/panel.py,341,368,__unicode__,None,[self:Any],/app/Repos/pandas/pandas/core/panel.py,355,364,axis_pretty,None,[a:Any]
/app/Repos/pandas/pandas/io/json/normalize.py,94,267,json_normalize,None,[data:Any;record_path:Any;meta:Any;meta_prefix:Any;record_prefix:Any;errors:Any;sep:Any],/app/Repos/pandas/pandas/io/json/normalize.py,214,248,_recursive_extract,None,[data:Any;path:Any;seen_meta:Any;level:Any]
/app/Repos/pandas/pandas/core/window.py,562,612,_apply_window,None,[self:Any;mean:Any;how:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,597,604,f,None,[arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/nanops.py,459,470,nanargmax,None,[values:Any;axis:Any;skipna:Any],/app/Repos/pandas/pandas/core/nanops.py,470,481,nanargmin,None,[values:Any;axis:Any;skipna:Any]
/app/Repos/pandas/pandas/core/window.py,951,974,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,959,971,_get_cov,None,[X:Any;Y:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any]
/app/Repos/pandas/pandas/core/missing.py,455,479,pad_1d,None,[values:Any;limit:Any;mask:Any;dtype:Any],/app/Repos/pandas/pandas/core/missing.py,504,533,pad_2d,None,[values:Any;limit:Any;mask:Any;dtype:Any]
/app/Repos/pandas/versioneer.py,1410,1535,get_cmdclass,None,[],/app/Repos/pandas/versioneer.py,1442,1449,run,None,[self:Any]
/app/Repos/pandas/scripts/find_undoc_args.py,72,92,format_item_as_github_task_list,None,[i:Any;item:Any;repo:Any],/app/Repos/pandas/scripts/find_undoc_args.py,92,107,format_item_as_plain,None,[i:Any;item:Any]
/app/Repos/pandas/pandas/core/panel.py,1113,1132,_reduce,None,[self:Any;op:Any;name:Any;axis:Any;skipna:Any;numeric_only:Any;filter_type:Any;**kwds:Any],/app/Repos/pandas/pandas/core/panel.py,1166,1174,_wrap_result,None,[self:Any;result:Any;axis:Any]
/app/Repos/pandas/pandas/core/missing.py,479,504,backfill_1d,None,[values:Any;limit:Any;mask:Any;dtype:Any],/app/Repos/pandas/pandas/core/missing.py,504,533,pad_2d,None,[values:Any;limit:Any;mask:Any;dtype:Any]
/app/Repos/pandas/scripts/testmed.py,36,45,__getitem__,None,[self:Any;i:Any],/app/Repos/pandas/scripts/testmed.py,45,71,insert,None,[self:Any;value:Any]
/app/Repos/pandas/versioneer.py,1177,1201,render_pep440,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1201,1217,render_pep440_pre,None,[pieces:Any],/app/Repos/pandas/versioneer.py,1217,1243,render_pep440_post,None,[pieces:Any]
/app/Repos/pandas/versioneer.py,1410,1535,get_cmdclass,None,[],/app/Repos/pandas/versioneer.py,1464,1476,run,None,[self:Any]
/app/Repos/pandas/pandas/tools/merge.py,1238,1312,_get_join_indexers,None,[self:Any],/app/Repos/pandas/pandas/tools/merge.py,1241,1249,flip,None,[xs:Any]
/app/Repos/pandas/pandas/core/window.py,328,334,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,612,624,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/plot_directive.py,593,611,relpath,None,[path:Any;start:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/plot_directive.py,612,641,relpath,None,[path:Any;start:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape_sphinx.py,223,243,__str__,None,[self:Any;indent:Any;func_role:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/traitsdoc.py,85,102,__str__,None,[self:Any;indent:Any;func_role:Any]
/app/Repos/pandas/pandas/util/clipboard/windows.py,26,154,init_windows_clipboard,None,[],/app/Repos/pandas/pandas/util/clipboard/windows.py,114,142,copy_windows,None,[text:Any]
/app/Repos/pandas/doc/make.py,157,180,latex,None,[],/app/Repos/pandas/doc/make.py,180,203,latex_forced,None,[]
/app/Repos/pandas/pandas/core/missing.py,112,230,interpolate_1d,None,[xvalues:Any;yvalues:Any;method:Any;limit:Any;limit_direction:Any;fill_value:Any;bounds_error:Any;order:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/missing.py,145,151,_interp_limit,None,[invalid:Any;fw_limit:Any;bw_limit:Any]
/app/Repos/pandas/pandas/formats/format.py,2489,2528,_get_format_timedelta64,None,[values:Any;nat_rep:Any;box:Any],/app/Repos/pandas/pandas/formats/format.py,2514,2525,_formatter,None,[x:Any]
/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,191,246,_parse_see_also,None,[self:Any;content:Any],/app/Repos/pandas/doc/sphinxext/numpydoc/docscrape.py,201,212,parse_item_name,None,[text:Any]
/app/Repos/pandas/pandas/compat/chainmap_impl.py,9,35,recursive_repr,None,[fillvalue:Any],/app/Repos/pandas/pandas/compat/chainmap_impl.py,15,27,wrapper,None,[self:Any]
/app/Repos/pandas/pandas/compat/chainmap_impl.py,12,32,decorating_function,None,[user_function:Any],/app/Repos/pandas/pandas/compat/chainmap_impl.py,15,27,wrapper,None,[self:Any]
/app/Repos/pandas/pandas/formats/format.py,1150,1283,_write_header,None,[self:Any;indent:Any],/app/Repos/pandas/pandas/formats/format.py,1157,1177,_column_header,None,[]
/app/Repos/pandas/doc/sphinxext/ipython_sphinxext/ipython_directive.py,614,640,ensure_pyplot,None,[self:Any],/app/Repos/pandas/doc/sphinxext/ipython_sphinxext/ipython_directive.py,779,831,setup,None,[self:Any]
/app/Repos/pandas/pandas/core/missing.py,455,479,pad_1d,None,[values:Any;limit:Any;mask:Any;dtype:Any],/app/Repos/pandas/pandas/core/missing.py,533,562,backfill_2d,None,[values:Any;limit:Any;mask:Any;dtype:Any]
/app/Repos/pandas/pandas/core/window.py,1101,1107,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1107,1114,sum,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1141,1148,std,None,[self:Any;ddof:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1173,1180,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,626,633,sum,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1107,1114,sum,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/formats/format.py,2556,2574,_trim_zeros,None,[str_floats:Any;na_rep:Any],/app/Repos/pandas/pandas/formats/format.py,2562,2567,_cond,None,[values:Any]
/app/Repos/pandas/pandas/core/window.py,1167,1173,quantile,None,[self:Any;quantile:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1180,1188,corr,None,[self:Any;other:Any;pairwise:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1173,1180,cov,None,[self:Any;other:Any;pairwise:Any;ddof:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1180,1188,corr,None,[self:Any;other:Any;pairwise:Any;**kwargs:Any]
/app/Repos/pandas/scripts/testmed.py,45,71,insert,None,[self:Any;value:Any],/app/Repos/pandas/scripts/testmed.py,71,92,remove,None,[self:Any;value:Any]
/app/Repos/pandas/pandas/core/indexing.py,107,122,__getitem__,None,[self:Any;key:Any],/app/Repos/pandas/pandas/core/indexing.py,172,180,__setitem__,None,[self:Any;key:Any;value:Any]
/app/Repos/pandas/pandas/core/window.py,1303,1309,apply,None,[self:Any;func:Any;args:Any;kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1323,1330,min,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1309,1316,sum,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1323,1330,min,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1316,1323,max,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1323,1330,min,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,1121,1128,min,None,[self:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1323,1330,min,None,[self:Any;*args:Any;**kwargs:Any]
/app/Repos/pandas/pandas/core/window.py,612,624,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/window.py,1535,1541,aggregate,None,[self:Any;arg:Any;*args:Any;**kwargs:Any]
